2021-02-06 15:52:25.829 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 15:52:40.654 +09:00 | Connection update   | Networking     | 76561198865520484@steam preauthenticated from endpoint 218.54.19.23:55704.
2021-02-06 15:52:41.634 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:63099.
2021-02-06 15:52:48.575 +09:00 | Connection update   | Networking     | 76561198865520484@steam authenticated from endpoint 218.54.19.23:55704. Player ID assigned: 2. Auth token serial number: OuQPo271MixDma4n
2021-02-06 15:52:48.609 +09:00 | Connection update   | Networking     | Nickname of 76561198865520484@steam is now 크에늬.
2021-02-06 15:52:48.609 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 218.54.19.23 sent Do Not Track signal.
2021-02-06 15:52:50.335 +09:00 | Connection update   | Networking     | 76561198254130933@steam authenticated from endpoint 192.168.0.1:63099. Player ID assigned: 3. Auth token serial number: 9wkekkG2DLuFR6YS
2021-02-06 15:52:50.368 +09:00 | Connection update   | Networking     | Nickname of 76561198254130933@steam is now Goldmilk777.
2021-02-06 15:52:50.372 +09:00 | Connection update   | Permissions    | Goldmilk777 (76561198254130933@steam) has been assigned to group SERVER OWNER.
2021-02-06 15:53:08.859 +09:00 | Connection update   | Networking     | 76561198861785153@steam preauthenticated from endpoint 115.143.63.49:61163.
2021-02-06 15:53:11.039 +09:00 | Game Event          | Logger         | Round has been started.
2021-02-06 15:53:12.050 +09:00 | Game Event          | Class change   | Goldmilk777 (76561198254130933@steam) spawned as Class-D Personnel.
2021-02-06 15:53:12.050 +09:00 | Game Event          | Class change   | 크에늬 (76561198865520484@steam) spawned as SCP-939-53.
2021-02-06 15:53:12.054 +09:00 | Game Event          | Logger         | Random classes have been assigned by DCP.
2021-02-06 15:53:12.059 +09:00 | Game Event          | Logger         | Class Picker Result: ClassD | Scp93953 | 
2021-02-06 15:53:32.255 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 15:53:33.318 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 15:53:33.421 +09:00 | Connection update   | Networking     | 76561198861785153@steam authenticated from endpoint 115.143.63.49:61163. Player ID assigned: 4. Auth token serial number: IuhGKCZFFsojHWuu
2021-02-06 15:53:33.455 +09:00 | Connection update   | Networking     | Nickname of 76561198861785153@steam is now ymo8220.
2021-02-06 15:53:36.245 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the give command (ID: 2) on 3. players.
2021-02-06 15:54:19.460 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) ran the give command (ID: 11) on 3. players.
2021-02-06 15:56:23.494 +09:00 | Connection update   | Networking     | 76561198392832602@steam preauthenticated from endpoint 124.153.148.198:55395.
2021-02-06 15:56:41.155 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 15:56:41.262 +09:00 | Connection update   | Networking     | 76561198392832602@steam authenticated from endpoint 124.153.148.198:55395. Player ID assigned: 5. Auth token serial number: GVaypj2WRrlIdEq8
2021-02-06 15:56:41.312 +09:00 | Connection update   | Networking     | Nickname of 76561198392832602@steam is now Science Yasuo.
2021-02-06 15:57:41.641 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Class-D Personnel has been killed by 크에늬 (76561198865520484@steam) using SCP-939 playing as SCP-939-53.
2021-02-06 15:58:58.712 +09:00 | Game Event          | Class change   | Player Goldmilk777 (76561198254130933@steam) respawned as ChaosInsurgency.
2021-02-06 15:58:58.720 +09:00 | Game Event          | Class change   | Player Science Yasuo (76561198392832602@steam) respawned as ChaosInsurgency.
2021-02-06 15:58:58.720 +09:00 | Game Event          | Class change   | RespawnManager has successfully spawned 2 players as ChaosInsurgency!
2021-02-06 15:59:36.063 +09:00 | Connection update   | Networking     | 76561199011047974@steam preauthenticated from endpoint 14.45.112.252:54276.
2021-02-06 16:00:37.078 +09:00 | Kill                | Class change   | Science Yasuo (76561198392832602@steam) playing as Chaos Insurgency has been killed by 크에늬 (76561198865520484@steam) using SCP-939 playing as SCP-939-53.
2021-02-06 16:00:52.810 +09:00 | Connection update   | Networking     | 76561199011047974@steam authenticated from endpoint 14.45.112.252:54276. Player ID assigned: 6. Auth token serial number: xzdiX5fEMHtluTmt
2021-02-06 16:00:53.261 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by DISCONNECT using WALL.
2021-02-06 16:00:53.262 +09:00 | Connection update   | Networking     | (null) (no ID) disconnected from IP address 14.45.112.252. Last class: None (NOT SPAWNED)
2021-02-06 16:01:03.644 +09:00 | Connection update   | Networking     | 76561199011047974@steam preauthenticated from endpoint 14.45.112.252:51026.
2021-02-06 16:01:07.699 +09:00 | Game Event          | Warhead        | Detonation cancelled.
2021-02-06 16:01:07.699 +09:00 | Game Event          | Warhead        | ymo8220 (76561198861785153@steam) cancelled the Alpha Warhead detonation.
2021-02-06 16:01:08.036 +09:00 | Game Event          | Warhead        | Detonation cancelled.
2021-02-06 16:01:08.036 +09:00 | Game Event          | Warhead        | ymo8220 (76561198861785153@steam) cancelled the Alpha Warhead detonation.
2021-02-06 16:01:08.203 +09:00 | Game Event          | Warhead        | Detonation cancelled.
2021-02-06 16:01:08.203 +09:00 | Game Event          | Warhead        | ymo8220 (76561198861785153@steam) cancelled the Alpha Warhead detonation.
2021-02-06 16:01:08.320 +09:00 | Game Event          | Warhead        | Detonation cancelled.
2021-02-06 16:01:08.320 +09:00 | Game Event          | Warhead        | ymo8220 (76561198861785153@steam) cancelled the Alpha Warhead detonation.
2021-02-06 16:01:08.473 +09:00 | Game Event          | Warhead        | Detonation cancelled.
2021-02-06 16:01:08.473 +09:00 | Game Event          | Warhead        | ymo8220 (76561198861785153@steam) cancelled the Alpha Warhead detonation.
2021-02-06 16:01:08.607 +09:00 | Game Event          | Warhead        | Detonation cancelled.
2021-02-06 16:01:08.607 +09:00 | Game Event          | Warhead        | ymo8220 (76561198861785153@steam) cancelled the Alpha Warhead detonation.
2021-02-06 16:01:09.498 +09:00 | Game Event          | Warhead        | ymo8220 (76561198861785153@steam) set the Alpha Warhead status to True.
2021-02-06 16:01:10.000 +09:00 | Game Event          | Warhead        | ymo8220 (76561198861785153@steam) set the Alpha Warhead status to False.
2021-02-06 16:01:12.747 +09:00 | Game Event          | Warhead        | ymo8220 (76561198861785153@steam) set the Alpha Warhead status to True.
2021-02-06 16:01:27.626 +09:00 | Kill                | Class change   | (null) () playing as Spectator has been killed by CmdSuicide using NONE.
2021-02-06 16:01:27.899 +09:00 | Connection update   | Networking     | 76561199011047974@steam authenticated from endpoint 14.45.112.252:51026. Player ID assigned: 7. Auth token serial number: XGaK8eks583Yja/o
2021-02-06 16:01:27.949 +09:00 | Connection update   | Networking     | Nickname of 76561199011047974@steam is now 유판.
2021-02-06 16:01:32.594 +09:00 | Kill                | Class change   | Goldmilk777 (76561198254130933@steam) playing as Chaos Insurgency has been killed by 크에늬 (76561198865520484@steam) using SCP-939 playing as SCP-939-53.
2021-02-06 16:01:54.570 +09:00 | Remote Admin        | Administrative | Goldmilk777 (76561198254130933@steam) forced a server event: FORCE_MTF_RESPAWN
2021-02-06 16:01:54.576 +09:00 | Game Event          | Class change   | Player Goldmilk777 (76561198254130933@steam) respawned as NtfCommander.
2021-02-06 16:01:54.582 +09:00 | Game Event          | Class change   | Player Science Yasuo (76561198392832602@steam) respawned as NtfLieutenant.
2021-02-06 16:01:54.597 +09:00 | Game Event          | Class change   | Player 유판 (76561199011047974@steam) respawned as NtfLieutenant.
2021-02-06 16:01:54.597 +09:00 | Game Event          | Class change   | RespawnManager has successfully spawned 3 players as NineTailedFox!
2021-02-06 16:03:04.894 +09:00 | Kill                | Class change   | 크에늬 (76561198865520484@steam) playing as SCP-939-53 has been killed by Goldmilk777 (76561198254130933@steam) using E11 Standard Rifle playing as Nine-Tailed Fox Commander.
2021-02-06 16:04:21.254 +09:00 | Game Event          | Logger         | Player 유판 (76561199011047974@steam) threw a frag grenade.
2021-02-06 16:04:25.993 +09:00 | Game Event          | Logger         | Player 유판 (76561199011047974@steam)'s frag grenade exploded.
2021-02-06 16:04:25.993 +09:00 | Suicide             | Class change   | 유판 (76561199011047974@steam) playing as Nine-Tailed Fox Lieutenant committed a suicide using GRENADE.
2021-02-06 16:05:02.879 +09:00 | Kill                | Class change   | ymo8220 (76561198861785153@steam) playing as Class-D Personnel has been killed by d49fc1bb-3db3-4f66-af82-b5ebdd9d10ce using TESLA.
2021-02-06 16:06:19.207 +09:00 | Kill                | Class change   | 크에늬 (76561198865520484@steam) playing as Tutorial has been killed by Goldmilk777 (76561198254130933@steam) using E11 Standard Rifle playing as Nine-Tailed Fox Commander.
