2021-02-05 20:06:22.987 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-05 20:06:28.982 +09:00 | Connection update   | Networking     | 76561198392832602@steam preauthenticated from endpoint 124.153.148.198:59077.
2021-02-05 20:06:28.989 +09:00 | Connection update   | Networking     | 76561199120747418@steam preauthenticated from endpoint 182.31.147.126:58925.
2021-02-05 20:06:31.694 +09:00 | Connection update   | Networking     | 76561198254130933@steam preauthenticated from endpoint 192.168.0.1:58005.
2021-02-05 20:06:31.743 +09:00 | Connection update   | Networking     | 76561199062834504@steam preauthenticated from endpoint 58.124.224.248:64821.
2021-02-05 20:06:31.796 +09:00 | Connection update   | Networking     | 76561198347901294@steam preauthenticated from endpoint 121.187.215.31:49162.
2021-02-05 20:06:31.802 +09:00 | Connection update   | Networking     | 76561199025195134@steam preauthenticated from endpoint 49.170.73.195:56918.
2021-02-05 20:06:31.805 +09:00 | Connection update   | Networking     | 76561198956540241@steam preauthenticated from endpoint 175.116.70.90:50473.
2021-02-05 20:06:31.809 +09:00 | Connection update   | Networking     | 76561199129723096@steam preauthenticated from endpoint 210.113.224.226:54478.
2021-02-05 20:06:31.910 +09:00 | Connection update   | Networking     | 76561199135964348@steam preauthenticated from endpoint 222.234.53.125:62318.
2021-02-05 20:06:35.248 +09:00 | Connection update   | Networking     | 76561199120747418@steam authenticated from endpoint 182.31.147.126:58925. Player ID assigned: 2. Auth token serial number: RMeQi8iGJIQy7Cb/
2021-02-05 20:06:35.298 +09:00 | Connection update   | Networking     | Nickname of 76561199120747418@steam is now 컴퓨터괴물(twich).
2021-02-05 20:06:37.156 +09:00 | Connection update   | Networking     | 76561198392832602@steam authenticated from endpoint 124.153.148.198:59077. Player ID assigned: 3. Auth token serial number: HhZ4cX6LlW0K50gX
2021-02-05 20:06:37.206 +09:00 | Connection update   | Networking     | Nickname of 76561198392832602@steam is now Science Yasuo.
2021-02-05 20:06:40.162 +09:00 | Connection update   | Networking     | 76561199025195134@steam authenticated from endpoint 49.170.73.195:56918. Player ID assigned: 4. Auth token serial number: saC/KIotWJ93puGW
2021-02-05 20:06:40.194 +09:00 | Connection update   | Networking     | Nickname of 76561199025195134@steam is now 𝒯𝓌𝒾𝓉𝒸𝒽_별이.
2021-02-05 20:06:40.247 +09:00 | Connection update   | Networking     | 76561198956540241@steam authenticated from endpoint 175.116.70.90:50473. Player ID assigned: 5. Auth token serial number: g4N9jV1yVT0rODdL
2021-02-05 20:06:40.290 +09:00 | Connection update   | Networking     | Nickname of 76561198956540241@steam is now 눈사람.
2021-02-05 20:06:40.296 +09:00 | Connection update   | Permissions    | 눈사람 (76561198956540241@steam) has been assigned to group ADMIN.
2021-02-05 20:06:40.558 +09:00 | Connection update   | Networking     | 76561199129723096@steam authenticated from endpoint 210.113.224.226:54478. Player ID assigned: 8. Auth token serial number: qNcVJ157s0YmyxFz
2021-02-05 20:06:40.609 +09:00 | Connection update   | Networking     | Nickname of 76561199129723096@steam is now orrange449.
2021-02-05 20:06:40.609 +09:00 | Connection update   | Networking     | Player (CharacterClassManager)) connected from IP 210.113.224.226 sent Do Not Track signal.
2021-02-05 20:06:40.757 +09:00 | Connection update   | Networking     | 76561199135964348@steam authenticated from endpoint 222.234.53.125:62318. Player ID assigned: 6. Auth token serial number: pR0gRHa2vFacJd1b
2021-02-05 20:06:40.804 +09:00 | Connection update   | Networking     | Nickname of 76561199135964348@steam is now 호르.
