2021-02-06 19:36:23.987 +09:00 | Internal            | Logger         | Started logging. Game version: 10.2.1, private beta: NO.
2021-02-06 19:36:42.798 +09:00 | Connection update   | Networking     | 76561199138508923@steam preauthenticated from endpoint 211.184.142.36:64406.
2021-02-06 19:36:42.910 +09:00 | Connection update   | Networking     | 76561198431305812@steam preauthenticated from endpoint 1.238.112.125:53613.
2021-02-06 19:36:42.977 +09:00 | Connection update   | Networking     | 76561198805314649@steam preauthenticated from endpoint 122.39.162.126:11444.
2021-02-06 19:36:43.077 +09:00 | Connection update   | Networking     | 76561198001566801@steam preauthenticated from endpoint 49.168.214.23:49664.
2021-02-06 19:36:43.094 +09:00 | Connection update   | Networking     | 76561199003215516@steam preauthenticated from endpoint 218.147.5.47:50807.
2021-02-06 19:36:43.110 +09:00 | Connection update   | Networking     | 76561199090360759@steam preauthenticated from endpoint 118.220.84.168:65080.
2021-02-06 19:36:43.814 +09:00 | Connection update   | Networking     | 76561198190661290@steam preauthenticated from endpoint 121.186.194.160:56159.
2021-02-06 19:36:43.864 +09:00 | Connection update   | Networking     | 76561198802108633@steam preauthenticated from endpoint 211.187.29.189:59612.
2021-02-06 19:36:44.620 +09:00 | Connection update   | Networking     | 76561198027979258@steam preauthenticated from endpoint 125.133.2.123:60169.
2021-02-06 19:36:44.800 +09:00 | Connection update   | Networking     | 76561199104262415@steam preauthenticated from endpoint 182.209.41.17:65135.
2021-02-06 19:36:50.183 +09:00 | Connection update   | Networking     | 76561198431305812@steam authenticated from endpoint 1.238.112.125:53613. Player ID assigned: 2. Auth token serial number: u8HTXMBS3MEBVKJp
2021-02-06 19:36:50.217 +09:00 | Connection update   | Networking     | Nickname of 76561198431305812@steam is now 눈사람.
2021-02-06 19:36:50.936 +09:00 | Connection update   | Networking     | 76561199138508923@steam authenticated from endpoint 211.184.142.36:64406. Player ID assigned: 3. Auth token serial number: qohoNMMCitsRf/YG
2021-02-06 19:36:50.985 +09:00 | Connection update   | Networking     | Nickname of 76561199138508923@steam is now prthqbdiwvzftk5726.
2021-02-06 19:36:51.122 +09:00 | Connection update   | Networking     | 76561199090360759@steam authenticated from endpoint 118.220.84.168:65080. Player ID assigned: 4. Auth token serial number: oF262Mjc0oRmK69n
2021-02-06 19:36:51.138 +09:00 | Connection update   | Networking     | 76561199003215516@steam authenticated from endpoint 218.147.5.47:50807. Player ID assigned: 5. Auth token serial number: MNaX1mgayUNaAqjB
